,Student_ID,Attendance_Percent,Assignment_Score,Midterm_Score,Final_Exam_Score,Project_Score,Participation_Score,Overall_Score,Status
3234,STU202403235,60.0,34.79,74.68,53.72,72.73,61.74,56.84,Pass
3235,STU202403236,68.91,63.23,65.54,65.43,89.6,54.67,67.45,Pass
3236,STU202403237,68.39,93.78,42.87,72.71,78.45,57.76,71.37,Pass
3237,STU202403238,92.56,47.58,77.74,79.29,65.57,79.14,68.98,Pass
3238,STU202403239,69.44,53.42,100.0,87.05,82.5,76.05,79.45,Pass
3239,STU202403240,93.27,62.45,100.0,80.03,97.56,77.52,82.01,Pass
3240,STU202403241,93.66,48.03,55.09,52.14,64.34,93.06,57.62,Pass
3241,STU202403242,62.08,94.55,75.24,60.12,51.3,34.03,67.82,Pass
3242,STU202403243,75.39,73.47,100.0,76.42,75.59,75.68,80.2,Pass
3243,STU202403244,83.09,45.32,67.93,71.85,82.86,62.38,65.14,Pass
3244,STU202403245,91.6,70.08,72.58,97.73,95.41,78.12,83.48,Pass
3245,STU202403246,65.27,71.41,41.11,60.03,64.91,53.4,59.16,Pass
3246,STU202403247,91.64,68.38,86.76,70.89,72.28,77.14,74.27,Pass
3247,STU202403248,74.32,69.52,73.01,59.61,69.5,64.88,66.78,Pass
3248,STU202403249,84.96,70.06,51.95,46.15,84.3,68.57,61.25,Pass
3249,STU202403250,96.45,76.65,80.48,100.0,60.87,82.03,82.59,Pass
3250,STU202403251,84.02,77.6,85.61,87.32,93.41,74.98,84.23,Pass
3251,STU202403252,70.56,49.54,55.51,63.25,82.37,55.02,60.32,Pass
3252,STU202403253,81.97,72.9,38.09,61.61,58.9,64.42,59.6,Pass
3253,STU202403254,84.28,74.72,70.5,75.77,71.38,85.1,74.73,Pass
3254,STU202403255,79.53,62.85,80.47,47.23,77.09,70.15,64.55,Pass
3255,STU202403256,88.5,97.59,72.8,56.23,65.56,77.52,73.41,Pass
3256,STU202403257,86.56,70.75,88.84,92.19,65.65,68.77,79.84,Pass
3257,STU202403258,85.46,79.56,37.18,73.41,66.22,75.83,66.87,Pass
3258,STU202403259,66.57,65.26,49.74,70.93,65.91,57.04,63.13,Pass
3259,STU202403260,95.58,67.44,71.99,67.7,47.27,86.47,67.3,Pass
3260,STU202403261,82.68,77.14,39.97,55.27,86.76,68.96,63.77,Pass
3261,STU202403262,91.2,51.23,54.36,46.28,91.62,76.8,58.99,Pass
3262,STU202403263,63.85,83.18,58.51,65.37,52.45,76.01,67.58,Pass
3263,STU202403264,96.43,53.53,86.3,79.95,76.69,86.61,74.79,Pass
3264,STU202403265,75.84,85.22,91.51,80.05,70.7,66.46,80.87,Pass
3265,STU202403266,94.15,67.97,81.03,81.8,70.44,81.17,76.42,Pass
3266,STU202403267,84.55,100.0,100.0,87.0,63.33,83.52,88.95,Pass
3267,STU202403268,69.01,86.74,93.19,46.88,70.05,54.51,70.35,Pass
3268,STU202403269,91.6,86.82,82.22,67.13,100.0,78.97,81.18,Pass
3269,STU202403270,60.0,74.17,81.68,65.93,84.78,57.16,73.09,Pass
3270,STU202403271,82.08,87.14,57.45,57.71,73.9,73.77,69.05,Pass
3271,STU202403272,93.62,83.4,42.89,54.5,56.74,76.08,61.9,Pass
3272,STU202403273,62.6,42.95,55.15,63.19,68.67,56.89,56.71,Pass
3273,STU202403274,75.42,58.94,83.15,72.37,74.63,52.53,69.52,Pass
3274,STU202403275,96.38,58.05,62.36,61.05,63.89,87.23,63.6,Pass
3275,STU202403276,77.95,60.33,79.0,44.18,77.75,62.95,62.1,Pass
3276,STU202403277,88.66,68.15,35.09,58.86,73.18,92.14,61.9,Pass
3277,STU202403278,90.29,79.75,77.46,73.58,85.49,78.36,78.16,Pass
3278,STU202403279,95.76,89.62,52.6,54.53,64.82,73.81,66.39,Pass
3279,STU202403280,82.85,81.09,54.88,54.34,81.29,60.97,65.84,Pass
3280,STU202403281,83.48,90.61,97.99,65.99,82.49,71.22,81.54,Pass
3281,STU202403282,67.54,56.16,100.0,100.0,78.59,65.86,82.41,Pass
3282,STU202403283,93.0,64.44,48.67,46.43,71.84,83.75,58.92,Pass
3283,STU202403284,92.39,68.09,63.85,44.24,83.58,72.05,62.81,Pass
3284,STU202403285,78.82,61.99,65.77,62.33,67.21,96.0,67.03,Pass
3285,STU202403286,90.3,55.16,81.27,74.17,50.67,86.02,68.5,Pass
3286,STU202403287,94.77,77.85,59.54,74.24,69.97,92.38,73.38,Pass
3287,STU202403288,84.57,61.45,53.51,55.37,75.36,76.97,61.68,Pass
3288,STU202403289,86.13,84.1,73.28,65.89,64.26,67.21,71.81,Pass
3289,STU202403290,79.29,53.66,69.46,57.48,73.73,71.58,62.77,Pass
3290,STU202403291,85.4,84.95,83.62,57.21,51.13,73.58,70.15,Pass
3291,STU202403292,60.0,75.22,55.72,42.52,83.0,63.32,61.49,Pass
3292,STU202403293,82.93,75.23,64.31,70.22,82.68,69.94,72.13,Pass
3293,STU202403294,60.0,75.66,81.99,79.67,74.65,54.72,75.88,Pass
3294,STU202403295,80.86,70.78,66.91,76.73,91.48,57.35,73.55,Pass
3295,STU202403296,97.35,71.04,37.78,45.62,63.05,84.72,56.93,Pass
3296,STU202403297,78.71,67.95,97.25,100.0,85.25,62.98,85.52,Pass
3297,STU202403298,89.01,76.49,66.48,53.81,80.09,76.02,68.18,Pass
3298,STU202403299,76.92,80.28,66.8,59.83,69.35,66.6,68.44,Pass
3299,STU202403300,89.46,65.21,100.0,83.74,72.89,66.68,79.03,Pass
3300,STU202403301,88.99,92.82,100.0,83.62,73.98,73.04,86.69,Pass
3301,STU202403302,88.83,66.51,85.1,66.17,78.48,72.21,72.49,Pass
3302,STU202403303,60.0,61.47,48.45,42.15,76.66,59.62,55.16,Pass
3303,STU202403304,76.7,69.73,92.75,52.44,57.14,62.27,66.51,Pass
3304,STU202403305,90.71,60.51,36.11,65.48,85.64,83.23,63.16,Pass
3305,STU202403306,64.69,78.99,70.45,67.46,86.77,64.54,73.55,Pass
3306,STU202403307,77.62,69.88,59.64,56.45,76.74,65.33,64.38,Pass
3307,STU202403308,60.58,83.0,55.37,48.7,87.7,56.06,65.2,Pass
3308,STU202403309,90.55,71.09,72.17,69.41,63.83,80.17,70.62,Pass
3309,STU202403310,80.01,70.6,79.03,70.51,96.4,67.02,75.77,Pass
3310,STU202403311,60.0,65.88,82.15,95.06,63.81,60.01,76.99,Pass
3311,STU202403312,91.63,84.4,66.53,59.09,88.01,86.3,73.97,Pass
3312,STU202403313,95.27,68.35,64.22,59.76,77.51,91.19,68.61,Pass
3313,STU202403314,74.76,75.97,83.37,84.19,79.98,75.82,80.5,Pass
3314,STU202403315,85.24,87.69,83.81,83.24,91.42,75.86,84.96,Pass
3315,STU202403316,76.91,70.68,70.48,52.83,83.15,63.78,66.47,Pass
3316,STU202403317,74.34,70.5,52.42,62.83,65.11,77.08,64.43,Pass
3317,STU202403318,90.28,68.55,37.57,62.07,82.02,77.7,63.34,Pass
3318,STU202403319,72.33,74.85,79.87,90.25,100.0,68.55,83.62,Pass
3319,STU202403320,84.77,84.1,85.51,61.53,99.45,52.29,76.74,Pass
3320,STU202403321,67.54,83.66,64.35,63.22,88.27,76.36,73.63,Pass
3321,STU202403322,93.93,79.37,74.72,56.76,81.13,93.82,73.37,Pass
3322,STU202403323,90.18,90.15,91.76,90.37,64.85,68.91,84.62,Pass
3323,STU202403324,94.14,73.24,100.0,86.85,80.61,78.14,84.27,Pass
3324,STU202403325,91.13,93.07,60.88,75.95,74.03,74.54,76.79,Pass
3325,STU202403326,80.81,87.75,66.42,71.27,67.96,59.49,72.75,Pass
3326,STU202403327,85.4,62.19,76.18,59.8,72.64,68.15,66.43,Pass
3327,STU202403328,67.73,83.81,46.13,53.66,65.35,79.86,64.07,Pass
3328,STU202403329,87.72,44.15,29.4,33.66,100.0,79.25,49.94,Fail
3329,STU202403330,83.03,90.03,43.98,38.5,70.04,84.15,61.78,Pass
3330,STU202403331,71.76,70.93,63.05,56.68,85.51,64.92,66.67,Pass
3331,STU202403332,60.0,60.34,54.97,60.29,75.15,39.8,59.42,Pass
3332,STU202403333,94.06,45.79,53.32,45.38,58.44,78.69,52.36,Pass
3333,STU202403334,92.92,69.97,68.92,67.82,73.93,79.4,70.65,Pass
3334,STU202403335,95.54,90.23,67.73,49.45,75.97,78.75,70.21,Pass
3335,STU202403336,71.52,75.64,54.39,34.83,94.76,51.09,59.56,Pass
3336,STU202403337,81.9,66.06,38.94,69.78,73.67,79.25,64.21,Pass
3337,STU202403338,90.5,69.15,75.34,65.31,61.76,70.64,68.28,Pass
3338,STU202403339,92.09,91.95,86.97,74.75,60.29,76.09,79.46,Pass
3339,STU202403340,60.0,82.48,56.87,54.73,88.51,63.02,67.99,Pass
3340,STU202403341,92.88,71.38,61.08,67.76,66.72,72.6,67.66,Pass
3341,STU202403342,83.71,86.02,82.63,76.52,76.26,73.6,79.79,Pass
3342,STU202403343,87.23,83.9,86.87,87.82,52.8,79.18,80.53,Pass
3343,STU202403344,67.43,58.66,59.76,64.22,96.91,78.2,68.24,Pass
3344,STU202403345,95.71,66.81,66.13,64.41,62.62,80.42,66.69,Pass
3345,STU202403346,76.84,93.29,94.55,93.86,86.9,74.98,90.92,Pass
3346,STU202403347,82.67,82.14,83.79,70.8,89.26,69.78,78.9,Pass
3347,STU202403348,77.98,98.59,47.48,52.84,100.0,82.15,73.21,Pass
3348,STU202403349,80.54,80.99,37.11,44.24,61.74,57.21,55.92,Pass
3349,STU202403350,95.12,61.35,63.01,79.23,75.93,70.06,70.1,Pass
3350,STU202403351,82.98,71.69,50.61,59.38,100.0,74.14,68.27,Pass
3351,STU202403352,83.87,83.81,76.42,71.64,67.32,69.25,74.75,Pass
3352,STU202403353,67.13,71.87,80.84,47.38,74.08,67.17,66.18,Pass
3353,STU202403354,94.08,72.91,72.61,72.86,85.1,87.18,76.09,Pass
3354,STU202403355,86.19,100.0,53.5,65.52,87.45,60.76,74.55,Pass
3355,STU202403356,72.92,68.44,45.13,63.07,100.0,74.5,67.51,Pass
3356,STU202403357,77.47,76.83,79.9,70.52,68.24,71.49,73.73,Pass
3357,STU202403358,87.12,75.91,82.92,82.57,68.47,91.26,79.73,Pass
3358,STU202403359,91.26,85.7,87.93,83.23,77.13,74.89,83.04,Pass
3359,STU202403360,91.36,75.91,62.78,38.31,97.14,84.94,66.09,Pass
3360,STU202403361,70.07,73.94,66.36,78.28,67.26,68.91,72.22,Pass
3361,STU202403362,81.05,100.0,82.6,72.6,71.06,83.63,82.32,Pass
3362,STU202403363,88.98,70.46,68.21,68.77,67.95,55.89,67.67,Pass
3363,STU202403364,71.03,83.0,57.69,52.14,72.46,52.1,64.01,Pass
3364,STU202403365,91.71,52.69,52.9,65.12,68.53,87.55,62.32,Pass
3365,STU202403366,95.04,72.03,80.93,77.91,80.14,92.97,78.88,Pass
3366,STU202403367,74.28,70.56,62.75,42.62,71.87,72.56,61.01,Pass
3367,STU202403368,70.48,70.92,58.2,51.69,88.52,54.29,63.59,Pass
3368,STU202403369,82.75,46.19,76.1,87.67,75.16,70.44,71.39,Pass
3369,STU202403370,80.8,66.68,55.18,67.68,51.53,79.8,63.72,Pass
3370,STU202403371,75.69,58.97,57.6,55.6,95.44,65.69,63.83,Pass
3371,STU202403372,81.31,88.3,68.72,62.42,85.7,70.82,74.48,Pass
3372,STU202403373,78.59,59.02,59.6,50.12,90.52,81.41,63.43,Pass
3373,STU202403374,62.18,81.42,93.46,71.1,71.39,63.22,77.41,Pass
3374,STU202403375,85.34,82.13,77.6,73.97,100.0,75.48,80.79,Pass
3375,STU202403376,74.18,63.06,70.28,86.86,84.88,70.0,75.61,Pass
3376,STU202403377,75.89,59.24,93.28,77.19,84.9,73.89,76.75,Pass
3377,STU202403378,63.71,67.76,69.43,67.03,46.93,58.91,63.87,Pass
3378,STU202403379,65.92,66.03,87.47,68.73,72.78,65.64,72.1,Pass
3379,STU202403380,80.04,57.25,50.1,53.92,83.42,64.09,59.43,Pass
3380,STU202403381,95.03,67.56,56.62,63.08,79.04,88.32,67.83,Pass
3381,STU202403382,60.0,76.68,50.75,78.22,67.77,53.75,68.33,Pass
3382,STU202403383,80.93,54.14,77.08,85.33,39.3,65.16,66.96,Pass
3383,STU202403384,80.97,69.07,40.19,63.2,77.46,81.25,64.01,Pass
3384,STU202403385,82.08,64.12,73.72,63.79,79.26,75.27,69.33,Pass
3385,STU202403386,74.32,73.4,59.11,49.49,94.04,69.0,66.03,Pass
3386,STU202403387,77.59,100.0,70.35,67.22,83.41,72.93,79.04,Pass
3387,STU202403388,87.33,49.27,67.65,58.29,77.59,63.62,61.34,Pass
3388,STU202403389,89.93,70.41,77.99,66.49,76.66,83.9,73.04,Pass
3389,STU202403390,75.25,76.19,100.0,88.31,77.26,66.55,83.79,Pass
3390,STU202403391,89.83,64.35,100.0,92.69,69.14,90.46,83.31,Pass
3391,STU202403392,86.98,77.52,82.7,89.08,69.49,95.75,82.64,Pass
3392,STU202403393,84.28,50.11,61.82,68.26,77.7,76.7,64.7,Pass
3393,STU202403394,73.33,66.75,71.39,69.62,91.58,69.9,72.58,Pass
3394,STU202403395,68.88,31.98,60.84,51.74,85.4,64.73,54.97,Pass
3395,STU202403396,91.4,68.36,54.75,72.38,81.73,64.32,68.45,Pass
3396,STU202403397,69.3,53.52,32.85,54.07,56.19,51.43,49.74,Pass
3397,STU202403398,86.48,76.7,63.9,58.23,87.58,65.51,69.11,Pass
3398,STU202403399,92.87,93.21,72.97,78.97,80.19,85.25,82.14,Pass
3399,STU202403400,77.67,76.14,79.01,73.75,100.0,81.55,80.11,Pass
3400,STU202403401,92.95,70.89,70.03,80.63,76.22,83.98,75.75,Pass
3401,STU202403402,73.86,64.2,55.5,55.45,84.58,56.93,62.16,Pass
3402,STU202403403,87.21,67.8,59.03,58.0,81.66,59.54,64.36,Pass
3403,STU202403404,70.46,68.03,84.62,56.73,74.81,60.54,68.23,Pass
3404,STU202403405,87.41,72.24,37.23,41.82,75.4,72.82,56.64,Pass
3405,STU202403406,68.34,79.15,58.83,80.28,69.16,69.04,72.92,Pass
3406,STU202403407,84.06,60.48,68.42,98.08,83.28,82.55,78.98,Pass
3407,STU202403408,74.04,89.21,60.62,66.73,58.9,68.18,70.1,Pass
3408,STU202403409,85.09,68.78,40.67,43.49,100.0,65.36,59.91,Pass
3409,STU202403410,70.05,72.21,84.83,72.61,74.0,64.53,74.36,Pass
3410,STU202403411,89.26,91.29,88.95,77.8,68.82,61.79,80.46,Pass
3411,STU202403412,74.04,40.07,50.23,51.17,73.07,64.69,52.85,Pass
3412,STU202403413,79.53,33.82,10.25,40.64,88.04,80.14,43.92,Fail
3413,STU202403414,75.61,77.84,100.0,68.5,84.81,66.78,79.41,Pass
3414,STU202403415,88.13,72.13,60.52,61.69,75.22,87.17,68.64,Pass
3415,STU202403416,79.72,94.29,50.49,77.28,70.2,67.61,74.15,Pass
3416,STU202403417,91.03,55.12,65.99,77.14,62.0,82.71,67.69,Pass
3417,STU202403418,83.68,79.28,73.77,93.82,75.03,62.2,80.2,Pass
3418,STU202403419,88.68,66.6,56.68,57.45,80.42,80.37,65.32,Pass
3419,STU202403420,68.19,86.22,70.34,59.53,47.49,62.22,66.83,Pass
3420,STU202403421,89.93,39.22,65.85,68.33,88.16,74.6,64.16,Pass
3421,STU202403422,76.87,68.03,55.62,49.22,82.46,78.5,63.12,Pass
3422,STU202403423,69.24,82.92,38.6,41.99,71.61,67.43,58.53,Pass
3423,STU202403424,60.0,60.08,91.97,77.68,76.02,53.84,73.51,Pass
3424,STU202403425,82.33,71.18,78.16,86.63,64.44,83.04,77.39,Pass
3425,STU202403426,89.96,72.75,54.17,68.8,77.21,94.83,70.72,Pass
3426,STU202403427,77.12,77.04,75.3,76.36,49.01,60.04,70.58,Pass
3427,STU202403428,91.49,55.66,52.35,57.67,88.6,76.45,62.62,Pass
3428,STU202403429,84.01,64.73,67.31,86.59,72.96,75.34,74.1,Pass
3429,STU202403430,60.0,79.42,78.68,77.51,51.16,78.92,74.41,Pass
3430,STU202403431,79.29,83.16,76.35,59.82,89.56,64.66,73.91,Pass
3431,STU202403432,60.0,74.59,60.68,63.51,69.77,55.65,65.87,Pass
3432,STU202403433,71.71,66.85,82.69,63.34,68.6,75.26,70.07,Pass
3433,STU202403434,98.81,73.41,68.19,59.7,70.18,95.69,70.0,Pass
3434,STU202403435,90.83,84.64,58.51,76.71,68.58,70.04,73.17,Pass
3435,STU202403436,64.14,75.02,98.16,87.62,83.43,61.27,83.31,Pass
3436,STU202403437,89.9,54.29,47.77,55.05,73.81,75.61,58.27,Pass
3437,STU202403438,67.46,55.14,75.2,73.34,70.06,47.06,66.04,Pass
3438,STU202403439,93.09,72.55,93.5,80.23,71.45,73.25,78.95,Pass
3439,STU202403440,88.92,47.12,37.36,22.11,91.61,83.09,47.94,Pass
3440,STU202403441,81.6,83.89,97.46,92.39,66.92,67.22,84.94,Pass
3441,STU202403442,95.43,58.08,98.41,92.14,74.47,89.95,82.01,Pass
3442,STU202403443,80.4,54.66,59.57,62.94,62.58,75.17,61.37,Pass
3443,STU202403444,78.16,97.32,73.21,60.67,91.77,71.19,78.06,Pass
3444,STU202403445,82.34,64.33,54.74,79.24,67.04,69.82,67.84,Pass
3445,STU202403446,88.39,76.25,53.15,51.19,95.44,78.27,67.19,Pass
3446,STU202403447,87.26,80.98,47.63,44.07,100.0,85.57,66.55,Pass
3447,STU202403448,74.8,93.78,98.5,85.34,84.69,52.37,86.69,Pass
3448,STU202403449,67.2,63.11,63.82,71.81,66.85,52.7,65.38,Pass
3449,STU202403450,96.37,74.66,43.06,56.83,63.01,92.88,63.06,Pass
3450,STU202403451,91.44,70.21,86.69,83.91,90.96,63.49,80.06,Pass
3451,STU202403452,84.56,100.0,80.12,87.35,79.23,65.27,85.64,Pass
3452,STU202403453,66.33,41.67,74.76,73.41,75.38,65.68,65.27,Pass
3453,STU202403454,82.56,69.59,56.15,74.86,82.29,74.83,70.91,Pass
3454,STU202403455,78.94,71.74,60.74,67.49,63.32,64.45,66.27,Pass
3455,STU202403456,83.18,70.34,100.0,84.07,72.67,80.05,81.71,Pass
3456,STU202403457,83.44,50.33,74.93,64.7,63.07,61.56,62.6,Pass
3457,STU202403458,84.11,44.18,58.48,76.8,80.26,95.61,67.38,Pass
3458,STU202403459,81.46,48.89,81.38,81.75,84.22,77.5,73.41,Pass
3459,STU202403460,81.59,84.94,83.19,71.04,90.08,71.69,79.86,Pass
3460,STU202403461,81.3,71.75,100.0,79.83,67.32,81.92,80.17,Pass
3461,STU202403462,84.94,45.61,69.18,54.28,88.88,82.35,63.09,Pass
3462,STU202403463,76.02,93.48,81.18,94.12,53.05,76.99,83.5,Pass
3463,STU202403464,94.6,100.0,77.57,77.35,61.37,79.43,80.87,Pass
3464,STU202403465,88.15,76.52,55.14,75.77,83.87,64.26,71.9,Pass
3465,STU202403466,81.15,78.41,43.41,76.36,82.65,80.44,71.63,Pass
3466,STU202403467,90.04,73.33,79.19,95.04,80.84,85.07,83.32,Pass
3467,STU202403468,88.05,62.59,80.46,68.47,54.87,83.51,68.86,Pass
3468,STU202403469,77.22,44.55,24.22,74.43,89.32,63.16,58.03,Pass
3469,STU202403470,79.1,55.76,77.54,80.81,79.63,78.21,73.46,Pass
3470,STU202403471,80.14,71.19,66.58,51.1,78.0,67.67,64.91,Pass
3471,STU202403472,93.49,80.63,75.84,73.62,85.12,90.84,79.26,Pass
3472,STU202403473,81.91,68.52,59.34,62.01,69.91,71.4,65.23,Pass
3473,STU202403474,87.87,70.58,94.18,86.78,91.4,66.44,82.87,Pass
3474,STU202403475,80.56,72.66,86.54,80.63,79.13,63.73,77.91,Pass
3475,STU202403476,77.14,73.59,42.99,58.41,80.64,64.13,63.03,Pass
3476,STU202403477,77.65,63.2,50.37,46.92,85.82,79.66,60.79,Pass
3477,STU202403478,71.59,78.19,69.09,70.4,53.69,64.68,69.01,Pass
3478,STU202403479,83.09,55.32,56.86,54.15,69.79,69.9,58.9,Pass
3479,STU202403480,85.6,76.6,87.47,79.98,70.72,96.14,80.86,Pass
3480,STU202403481,75.19,49.23,49.78,52.97,66.82,65.76,54.75,Pass
3481,STU202403482,91.43,54.09,87.31,72.57,79.13,70.72,71.7,Pass
3482,STU202403483,74.73,61.24,24.3,48.76,70.61,85.75,53.96,Pass
3483,STU202403484,90.55,74.92,60.71,67.63,86.56,72.54,71.4,Pass
3484,STU202403485,76.1,75.54,92.99,86.02,78.87,59.1,81.03,Pass
3485,STU202403486,75.42,59.24,66.97,60.01,66.32,77.35,63.89,Pass
3486,STU202403487,93.66,50.72,68.5,73.18,78.51,74.15,67.52,Pass
3487,STU202403488,73.72,90.09,82.0,73.9,62.06,64.46,76.85,Pass
3488,STU202403489,77.0,73.0,77.5,66.64,59.79,70.38,69.75,Pass
3489,STU202403490,72.03,69.94,65.98,76.73,71.92,63.06,70.79,Pass
3490,STU202403491,70.7,77.46,91.73,89.95,82.45,62.71,83.34,Pass
3491,STU202403492,80.6,57.69,70.33,31.19,83.13,76.24,57.94,Pass
3492,STU202403493,62.93,88.06,77.76,46.04,83.55,57.96,69.71,Pass
3493,STU202403494,76.79,80.64,85.01,94.87,68.18,61.91,82.04,Pass
3494,STU202403495,84.18,67.75,24.27,24.6,67.77,72.56,46.59,Pass
3495,STU202403496,79.71,71.07,55.05,42.29,43.57,80.19,56.02,Pass
3496,STU202403497,78.42,68.4,57.39,57.72,56.61,66.25,61.01,Pass
3497,STU202403498,85.25,92.0,79.86,76.09,97.4,82.44,84.65,Pass
3498,STU202403499,95.22,78.47,99.38,78.82,76.26,83.36,82.91,Pass
3499,STU202403500,90.32,80.14,34.41,9.02,69.38,74.74,47.51,Fail
3500,STU202403501,64.94,73.04,60.51,63.17,86.3,55.14,67.77,Pass
3501,STU202403502,88.17,72.0,87.7,99.24,81.31,76.95,85.2,Pass
3502,STU202403503,67.28,100.0,36.68,30.5,79.46,73.77,60.78,Pass
3503,STU202403504,90.94,66.56,74.9,89.72,69.91,76.99,76.72,Pass
3504,STU202403505,96.39,75.29,76.2,67.38,74.12,74.19,72.81,Pass
3505,STU202403506,85.13,100.0,77.68,93.02,83.61,68.5,87.83,Pass
3506,STU202403507,81.9,91.91,47.76,61.14,88.52,78.63,72.01,Pass
3507,STU202403508,80.55,77.69,67.27,58.81,73.67,66.02,68.17,Pass
3508,STU202403509,87.3,49.35,46.37,60.38,83.53,87.9,61.05,Pass
3509,STU202403510,96.55,100.0,87.93,93.5,53.49,91.17,87.78,Pass
3510,STU202403511,79.97,68.39,48.84,36.77,65.06,64.52,54.11,Pass
3511,STU202403512,65.17,73.26,68.67,67.53,70.73,59.84,68.9,Pass
3512,STU202403513,80.08,87.48,100.0,97.42,61.11,80.56,88.32,Pass
3513,STU202403514,82.86,68.91,88.3,73.86,68.99,69.85,74.38,Pass
3514,STU202403515,98.54,75.19,36.17,30.91,100.0,84.13,58.72,Pass
3515,STU202403516,85.89,72.97,62.53,87.1,99.22,82.74,80.04,Pass
3516,STU202403517,89.61,66.55,69.19,44.84,58.67,89.79,61.7,Pass
3517,STU202403518,96.2,77.27,64.58,59.98,71.86,87.59,69.76,Pass
3518,STU202403519,81.41,62.49,74.99,69.13,70.61,73.16,69.27,Pass
3519,STU202403520,79.11,54.95,79.08,97.58,66.69,67.38,75.57,Pass
3520,STU202403521,78.49,80.11,100.0,58.3,57.63,59.82,72.14,Pass
3521,STU202403522,70.57,90.78,59.59,60.57,73.38,61.93,69.98,Pass
3522,STU202403523,94.73,60.86,81.38,66.18,64.52,78.95,68.92,Pass
3523,STU202403524,76.12,64.1,64.73,56.11,58.09,73.88,61.9,Pass
3524,STU202403525,76.81,72.07,96.23,100.0,66.32,67.39,83.95,Pass
3525,STU202403526,88.63,72.09,75.04,58.36,90.1,77.26,71.78,Pass
3526,STU202403527,60.0,42.42,68.73,51.16,68.31,68.04,56.75,Pass
3527,STU202403528,82.1,65.64,63.29,48.86,68.05,72.95,61.23,Pass
3528,STU202403529,83.2,98.93,52.34,58.37,75.26,68.88,70.89,Pass
3529,STU202403530,89.61,92.96,83.6,74.86,88.98,68.27,82.59,Pass
3530,STU202403531,94.56,97.56,53.23,53.72,56.59,77.6,67.4,Pass
3531,STU202403532,60.0,81.26,34.41,39.25,82.88,49.41,56.34,Pass
3532,STU202403533,75.89,64.02,50.71,72.48,77.5,63.47,65.86,Pass
3533,STU202403534,87.51,75.85,70.75,43.82,86.45,98.85,69.11,Pass
3534,STU202403535,77.69,80.98,46.01,67.13,82.98,67.21,68.75,Pass
3535,STU202403536,80.02,67.06,53.51,40.32,99.69,73.75,61.89,Pass
3536,STU202403537,81.74,46.13,33.97,58.27,67.47,88.0,54.73,Fail
3537,STU202403538,77.43,85.58,53.11,66.59,63.55,61.27,67.65,Pass
3538,STU202403539,60.0,65.27,98.81,91.86,66.46,60.14,79.62,Pass
3539,STU202403540,90.44,81.4,56.6,57.87,78.56,87.2,69.54,Pass
3540,STU202403541,67.57,48.28,66.05,59.48,90.02,65.01,63.13,Pass
3541,STU202403542,61.71,62.38,100.0,87.27,93.58,54.7,81.28,Pass
3542,STU202403543,91.35,77.82,73.96,82.89,67.25,83.3,77.53,Pass
3543,STU202403544,84.46,81.47,73.25,65.13,98.02,67.03,75.96,Pass
3544,STU202403545,95.1,83.23,50.82,49.34,78.22,80.01,65.51,Pass
3545,STU202403546,95.11,70.97,72.08,67.73,74.21,68.79,70.49,Pass
3546,STU202403547,77.11,74.89,99.17,81.39,74.2,73.66,81.47,Pass
3547,STU202403548,90.44,77.85,46.25,50.79,92.5,88.19,66.64,Pass
3548,STU202403549,90.36,76.8,64.66,83.66,63.22,84.6,75.17,Pass
3549,STU202403550,60.0,80.57,46.87,43.85,79.81,62.03,60.85,Pass
3550,STU202403551,75.67,54.73,97.1,98.39,77.22,67.79,80.98,Pass
3551,STU202403552,95.32,99.95,46.76,64.14,57.74,77.46,69.99,Pass
3552,STU202403553,91.82,69.24,55.33,40.9,41.07,68.09,53.62,Fail
3553,STU202403554,93.59,70.58,47.13,44.72,76.38,73.53,59.29,Pass
3554,STU202403555,83.75,67.63,43.12,50.26,58.99,67.67,56.23,Pass
3555,STU202403556,90.73,75.48,69.66,66.08,71.43,81.87,71.53,Pass
3556,STU202403557,89.94,50.36,61.7,55.62,74.34,87.31,61.5,Pass
3557,STU202403558,87.22,64.69,74.32,81.75,53.03,77.65,71.28,Pass
3558,STU202403559,83.33,43.38,79.18,74.94,72.61,72.38,67.29,Pass
3559,STU202403560,83.3,64.98,37.73,48.51,67.93,87.76,57.31,Pass
3560,STU202403561,94.66,74.37,73.43,84.61,67.79,85.39,77.37,Pass
3561,STU202403562,95.79,80.54,51.57,47.22,68.58,70.93,62.0,Pass
3562,STU202403563,77.54,71.11,70.59,60.43,69.87,68.67,67.37,Pass
3563,STU202403564,82.12,76.29,74.01,64.73,61.15,68.94,69.36,Pass
3564,STU202403565,81.9,46.71,63.34,46.25,100.0,58.3,59.05,Pass
3565,STU202403566,90.68,74.34,91.7,79.76,52.78,87.49,77.52,Pass
3566,STU202403567,77.2,90.86,42.21,57.82,80.32,70.56,67.61,Pass
3567,STU202403568,73.13,78.96,47.73,38.45,70.81,80.65,59.51,Pass
3568,STU202403569,83.85,60.8,72.39,55.85,64.67,82.8,64.41,Pass
3569,STU202403570,90.16,74.54,100.0,85.49,82.6,73.38,84.01,Pass
3570,STU202403571,67.09,92.47,51.06,59.75,88.81,66.01,71.18,Pass
3571,STU202403572,61.85,80.54,66.83,62.12,77.07,61.94,69.89,Pass
3572,STU202403573,83.86,80.95,89.44,73.95,76.87,73.13,79.15,Pass
